#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Naja_siamensis_GIJL01.transdecoder.pep_id_GIJL01000035.1.p1                      -          RRM_1                PF00076.25   4.1e-63  207.4   8.8   3.3e-18   63.6   0.1   4.4   4   0   0   4   4   4   4 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01067603.1.p1               -          RRM_1                PF00076.25   4.2e-63  207.4   0.1   4.1e-20   69.6   0.0   3.2   3   0   0   3   3   3   3 -
Dendroaspis_jamesoni_jamesoni_GHPA01.transdecoder.pep_id_GHPA01000040.1.p1       -          RRM_1                PF00076.25   4.2e-63  207.4   8.8   3.6e-18   63.4   0.1   4.4   4   0   0   4   4   4   4 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01053941.1.p1               -          RRM_1                PF00076.25   6.1e-63  206.9   0.1   4.5e-20   69.5   0.0   3.2   3   0   0   3   3   3   3 -
Dendroaspis_polylepis_GHPD01.transdecoder.pep_id_GHPD01000025.1.p1               -          RRM_1                PF00076.25   6.1e-63  206.9   9.7   3.8e-18   63.4   0.1   4.4   4   0   0   4   4   4   4 -
Cotesia_vestalis_GAQF01.transdecoder.pep_id_GAQF01000547.1.p1                    -          RRM_1                PF00076.25   9.9e-63  206.2   0.1   1.8e-22   77.2   0.0   3.1   3   0   0   3   3   3   3 -
Naja_sumatrana_GIJN01.transdecoder.pep_id_GIJN01000128.1.p1                      -          RRM_1                PF00076.25     1e-62  206.1   8.8   2.3e-18   64.0   0.1   4.4   4   0   0   4   4   4   4 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01008748.1.p1                  -          RRM_1                PF00076.25   1.3e-62  205.8   3.4   7.1e-16   56.1   0.0   4.6   4   0   0   4   4   4   4 -
Naja_nigricollis_GIJG01.transdecoder.pep_id_GIJG01000176.1.p1                    -          RRM_1                PF00076.25   1.6e-62  205.5   8.4   1.8e-18   64.4   0.1   4.3   4   0   0   4   4   4   4 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01008623.1.p2               -          RRM_1                PF00076.25   1.8e-62  205.4   0.1   2.1e-22   77.0   0.0   3.2   3   0   0   3   3   3   3 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01008631.1.p2               -          RRM_1                PF00076.25   1.8e-62  205.4   0.1   2.1e-22   77.0   0.0   3.2   3   0   0   3   3   3   3 -
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01005988.1.p1                   -          RRM_1                PF00076.25   2.3e-62  205.0   7.3   1.8e-17   61.2   0.0   4.4   4   0   0   4   4   4   4 -
Naja_atra_GIJE01.transdecoder.pep_id_GIJE01000070.1.p1                           -          RRM_1                PF00076.25   3.1e-62  204.6   8.2   2.7e-18   63.8   0.1   4.4   4   0   0   4   4   4   4 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01037417.1.p1                  -          RRM_1                PF00076.25   7.7e-62  203.3   0.3   6.1e-23   78.7   0.0   3.1   3   0   0   3   3   3   3 -
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01041868.1.p1              -          RRM_1                PF00076.25   8.6e-62  203.2   8.3   3.6e-18   63.4   0.1   4.4   4   0   0   4   4   4   4 -
Naja_kaouthia_GHRW01.transdecoder.pep_id_GHRW01000124.1.p1                       -          RRM_1                PF00076.25   1.1e-61  202.8   8.3   2.7e-18   63.8   0.1   4.4   4   0   0   4   4   4   4 -
Dendroaspis_viridis_GHPC01.transdecoder.pep_id_GHPC01000078.1.p1                 -          RRM_1                PF00076.25   5.5e-61  200.6   8.6   2.3e-18   64.0   0.1   4.3   4   0   0   4   4   4   4 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01040253.1.p1               -          RRM_1                PF00076.25   8.6e-61  200.0   3.5   1.1e-21   74.7   0.2   3.5   3   0   0   3   3   3   3 -
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01001103.1.p1                  -          RRM_1                PF00076.25   3.1e-60  198.2   0.3   8.7e-24   81.4   0.0   3.1   3   0   0   3   3   3   3 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01013320.1.p1                   -          RRM_1                PF00076.25   4.6e-60  197.6   6.4   1.3e-16   58.4   0.4   4.6   4   0   0   4   4   4   4 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01039603.1.p1                   -          RRM_1                PF00076.25   1.1e-59  196.4   0.1     2e-22   77.1   0.0   3.2   3   0   0   3   3   3   3 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01039605.1.p2                   -          RRM_1                PF00076.25   1.1e-59  196.4   0.1     2e-22   77.1   0.0   3.2   3   0   0   3   3   3   3 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01005184.1.p1              -          RRM_1                PF00076.25   1.6e-59  195.9   0.0   5.7e-22   75.6   0.0   3.3   3   0   0   3   3   3   3 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01005183.1.p1              -          RRM_1                PF00076.25   2.1e-59  195.5   0.0   6.3e-22   75.5   0.0   3.3   3   0   0   3   3   3   3 -
Dendroaspis_polylepis_GHPD01.transdecoder.pep_id_GHPD01000071.1.p1               -          RRM_1                PF00076.25     3e-59  195.0   1.9   2.7e-24   83.1   0.2   3.5   3   0   0   3   3   3   3 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01064214.1.p1               -          RRM_1                PF00076.25   3.9e-59  194.7   8.8     3e-18   63.7   0.1   4.4   4   0   0   4   4   4   4 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01005450.1.p1                  -          RRM_1                PF00076.25     4e-59  194.6   0.4   1.6e-22   77.4   0.0   3.1   3   0   0   3   3   3   3 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01002444.1.p1        -          RRM_1                PF00076.25   7.1e-59  193.8   4.3   5.8e-24   82.0   0.3   3.2   3   0   0   3   3   3   3 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01004293.1.p1        -          RRM_1                PF00076.25   1.5e-58  192.8   0.0   1.1e-21   74.7   0.0   3.3   3   0   0   3   3   3   3 -
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01001665.1_prot_JAA96278.1_1                 -          RRM_1                PF00076.25     2e-58  192.4   0.1   6.7e-22   75.4   0.0   4.2   3   1   1   4   4   4   4 -
Boiga_irregularis_GBSH01_id_lcl|GBSH01001852.1_prot_JAG67174.1_1                 -          RRM_1                PF00076.25     2e-58  192.4   0.1   6.7e-22   75.4   0.0   4.2   3   1   1   4   4   4   4 -
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02001640.1_prot_JAV49787.1_1 -          RRM_1                PF00076.25     2e-58  192.4   0.1   6.7e-22   75.4   0.0   4.2   3   1   1   4   4   4   4 -
Agkistrodon_contortrix_GJUG01.transdecoder.pep_id_GJUG01000580.1.p1              -          RRM_1                PF00076.25     2e-58  192.4   0.1   6.7e-22   75.4   0.0   4.2   3   1   0   3   3   3   3 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01020096.1.p1               -          RRM_1                PF00076.25     2e-58  192.4   0.1   6.7e-22   75.4   0.0   4.2   3   1   0   3   3   3   3 -
Conophis_lineatus_GJFD01.transdecoder.pep_id_GJFD01001061.1.p1                   -          RRM_1                PF00076.25   2.1e-58  192.4   0.1   6.7e-22   75.4   0.0   4.2   3   1   0   3   3   3   3 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01049731.1.p1               -          RRM_1                PF00076.25   5.1e-58  191.1   0.8   5.2e-20   69.3   0.0   3.4   3   0   0   3   3   3   3 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01012438.1.p1               -          RRM_1                PF00076.25   5.5e-58  191.0   0.8   5.5e-20   69.2   0.0   3.5   3   0   0   3   3   3   3 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01006696.1.p1        -          RRM_1                PF00076.25   7.5e-58  190.6   4.3   1.4e-23   80.7   0.3   3.4   3   0   0   3   3   3   3 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01009644.1.p1        -          RRM_1                PF00076.25   1.1e-57  190.0   4.3   1.7e-23   80.5   0.3   3.4   3   0   0   3   3   3   3 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01005164.1.p1        -          RRM_1                PF00076.25   2.5e-57  188.9   0.1   8.3e-19   65.5   0.0   3.1   3   0   0   3   3   3   3 -
Naja_nigricollis_GIJG01.transdecoder.pep_id_GIJG01000316.1.p1                    -          RRM_1                PF00076.25   3.4e-57  188.5   0.0   4.5e-24   82.3   0.0   3.1   3   0   0   3   3   3   3 -
Micrurus_fulvius_GAEP01_id_lcl|GAEP01001043.1_prot_JAB53778.1_1                  -          RRM_1                PF00076.25   5.3e-57  187.8   0.0   6.7e-22   75.4   0.0   4.2   3   1   1   4   4   4   4 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01015999.1.p2               -          RRM_1                PF00076.25   7.9e-56  184.1   0.1   3.1e-22   76.5   0.2   3.1   3   0   0   3   3   3   3 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01049731.1.p2               -          RRM_1                PF00076.25     8e-56  184.1   0.9   5.2e-20   69.3   0.0   3.4   3   0   0   3   3   3   3 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01029811.1.p2               -          RRM_1                PF00076.25   9.1e-56  183.9   0.1     3e-22   76.5   0.2   3.1   3   0   0   3   3   3   3 -
Naja_nigricollis_GIJF01.transdecoder.pep_id_GIJF01000341.1.p1                    -          RRM_1                PF00076.25   4.6e-55  181.6   2.4   1.1e-18   65.1   0.1   3.3   3   0   0   3   3   3   3 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01001113.1.p1        -          RRM_1                PF00076.25   7.6e-55  180.9   0.0   1.6e-19   67.7   0.0   3.4   3   0   0   3   3   3   3 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01000231.1.p1        -          RRM_1                PF00076.25   7.8e-55  180.9   0.0   1.6e-19   67.7   0.0   3.4   3   0   0   3   3   3   3 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01005828.1.p1        -          RRM_1                PF00076.25   7.8e-55  180.9   0.0   1.6e-19   67.7   0.0   3.4   3   0   0   3   3   3   3 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01002110.1.p1        -          RRM_1                PF00076.25   8.1e-55  180.8   0.0   1.7e-19   67.7   0.0   3.4   3   0   0   3   3   3   3 -
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01032882.1.p1              -          RRM_1                PF00076.25   1.8e-54  179.8   2.2   5.7e-20   69.2   0.0   4.4   4   0   0   4   4   4   4 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01014051.1.p1              -          RRM_1                PF00076.25   1.8e-54  179.7   0.1   3.4e-19   66.7   0.1   3.3   3   0   0   3   3   3   3 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01059529.1.p1               -          RRM_1                PF00076.25     2e-54  179.6   0.0   3.9e-15   53.7   0.0   4.3   3   1   1   4   4   4   4 -
Naja_atra_GIJE01.transdecoder.pep_id_GIJE01000257.1.p1                           -          RRM_1                PF00076.25   9.5e-54  177.4   0.1   4.4e-24   82.4   0.0   3.1   3   0   0   3   3   3   3 -
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01006429.1.p1                   -          RRM_1                PF00076.25   2.2e-53  176.3   4.5   6.3e-18   62.7   0.0   4.1   4   0   0   4   4   4   3 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01021821.1.p1               -          RRM_1                PF00076.25   1.1e-52  174.0   0.1     2e-19   67.4   0.0   3.3   3   0   0   3   3   3   3 -
Micrurus_fulvius_GAEP01_id_lcl|GAEP01001310.1_prot_JAB53511.1_1                  -          RRM_1                PF00076.25   1.6e-52  173.5   0.1   2.3e-19   67.3   0.0   3.3   3   0   0   3   3   3   3 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01020013.1.p1               -          RRM_1                PF00076.25   1.6e-52  173.5   0.1   2.3e-19   67.2   0.0   3.3   3   0   0   3   3   3   3 -
Hadrurus_spadix_GFAH01_id_lcl|GFAH01000541.1_prot_JAV47848.1_1      -          RYDR_ITPR            PF01365.24  5.8e-134  442.1   4.3   1.6e-66  221.9   1.3   3.3   3   0   0   3   3   3   2 -
Scolopendra_viridis_GGNE01.transdecoder.pep_id_GGNE01000290.1.p1    -          RYDR_ITPR            PF01365.24  5.8e-130  429.0   8.2   2.3e-65  218.1   0.0   4.0   3   0   0   3   3   3   2 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01019906.1.p1 -          RYDR_ITPR            PF01365.24  1.4e-129  427.8   6.4     3e-65  217.7   0.4   3.3   3   0   0   3   3   3   2 -
Scolopendra_viridis_GGNE01.transdecoder.pep_id_GGNE01000290.1.p1    -          RyR                  PF02026.19  1.6e-123  401.5  11.2   2.8e-32  109.1   0.0   5.1   5   0   0   5   5   5   4 -
Hadrurus_spadix_GFAH01_id_lcl|GFAH01000541.1_prot_JAV47848.1_1      -          RyR                  PF02026.19  2.7e-121  394.4   2.4   1.7e-31  106.6   0.0   5.2   5   0   0   5   5   5   4 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01019906.1.p1 -          RyR                  PF02026.19  2.4e-114  372.2   7.3   7.3e-31  104.6   0.0   4.8   4   0   0   4   4   4   4 -
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002222.1_prot_JAV49210.1_1 -          Septin               PF00735.21  3.5e-131  434.9   0.1  4.5e-131  434.5   0.1   1.1   1   0   0   1   1   1   1 -
Boiga_irregularis_GBSH01_id_lcl|GBSH01002463.1_prot_JAG66563.1_1                 -          Septin               PF00735.21  3.5e-131  434.9   0.1  4.5e-131  434.5   0.1   1.1   1   0   0   1   1   1   1 -
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01002261.1_prot_JAA95682.1_1                 -          Septin               PF00735.21  3.5e-131  434.9   0.1  4.5e-131  434.5   0.1   1.1   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01019879.1.p1               -          Septin               PF00735.21  3.5e-131  434.8   0.1  4.5e-131  434.5   0.1   1.1   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01067739.1.p1               -          Septin               PF00735.21  3.5e-131  434.8   0.1  4.5e-131  434.5   0.1   1.1   1   0   0   1   1   1   1 -
Conophis_lineatus_GJFD01.transdecoder.pep_id_GJFD01001473.1.p1                   -          Septin               PF00735.21  3.5e-131  434.8   0.1  4.5e-131  434.5   0.1   1.1   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01031656.1.p1                   -          Septin               PF00735.21  2.3e-129  428.9   0.0  2.9e-129  428.5   0.0   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01041611.1.p1               -          Septin               PF00735.21  2.8e-129  428.6   0.1  3.6e-129  428.2   0.1   1.1   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01031658.1.p1                   -          Septin               PF00735.21  2.8e-129  428.6   0.0    4e-129  428.1   0.0   1.2   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01031659.1.p1                   -          Septin               PF00735.21  2.8e-129  428.6   0.0    4e-129  428.1   0.0   1.2   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01031660.1.p1                   -          Septin               PF00735.21  2.8e-129  428.6   0.0    4e-129  428.1   0.0   1.2   1   0   0   1   1   1   1 -
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01022883.1.p1                  -          Septin               PF00735.21  4.2e-129  428.0   0.0  5.8e-129  427.6   0.0   1.1   1   0   0   1   1   1   1 -
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002219.1_prot_JAV49213.1_1 -          Septin               PF00735.21  2.1e-128  425.7   0.0  2.7e-128  425.4   0.0   1.1   1   0   0   1   1   1   1 -
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01002260.1_prot_JAA95683.1_1                 -          Septin               PF00735.21  2.1e-128  425.7   0.0  2.7e-128  425.4   0.0   1.1   1   0   0   1   1   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01019172.1.p1                  -          Septin               PF00735.21  2.6e-128  425.4   0.0  3.5e-128  425.0   0.0   1.1   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01026955.1.p1               -          Septin               PF00735.21  2.7e-128  425.4   0.1  3.2e-128  425.1   0.1   1.0   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01067644.1.p1               -          Septin               PF00735.21  2.8e-128  425.3   0.0  3.6e-128  425.0   0.0   1.1   1   0   0   1   1   1   1 -
Boiga_irregularis_GBSH01_id_lcl|GBSH01002465.1_prot_JAG66561.1_1                 -          Septin               PF00735.21    3e-128  425.2   0.1  3.9e-128  424.9   0.1   1.1   1   0   0   1   1   1   1 -
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01030715.1.p1              -          Septin               PF00735.21  5.9e-128  424.3   0.0  7.5e-128  423.9   0.0   1.1   1   0   0   1   1   1   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01005505.1.p1              -          Septin               PF00735.21  4.5e-126  418.1   1.5  6.6e-126  417.5   1.5   1.2   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01028906.1.p1               -          Septin               PF00735.21  1.8e-125  416.1   0.1  2.2e-125  415.8   0.1   1.0   1   0   0   1   1   1   1 -
Boiga_irregularis_GBSH01_id_lcl|GBSH01002466.1_prot_JAG66560.1_1                 -          Septin               PF00735.21  4.3e-125  414.9   0.1  4.3e-125  414.9   0.1   1.9   2   0   0   2   2   1   1 -
Micrurus_fulvius_GAEP01_id_lcl|GAEP01001468.1_prot_JAB53353.1_1                  -          Septin               PF00735.21  4.3e-125  414.9   0.1  4.3e-125  414.9   0.1   1.9   2   0   0   2   2   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01014942.1.p1               -          Septin               PF00735.21  4.3e-125  414.9   0.1  4.3e-125  414.9   0.1   1.9   2   0   0   2   2   1   1 -
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01041430.1.p1              -          Septin               PF00735.21  4.3e-125  414.9   0.1  4.3e-125  414.9   0.1   1.9   2   0   0   2   2   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01043117.1.p1               -          Septin               PF00735.21  4.9e-125  414.7   0.1  4.9e-125  414.7   0.1   1.9   2   0   0   2   2   1   1 -
Conophis_lineatus_GJFD01.transdecoder.pep_id_GJFD01001474.1.p1                   -          Septin               PF00735.21  5.8e-125  414.4   0.2  5.8e-125  414.4   0.2   1.9   2   0   0   2   2   1   1 -
Bothrops_jararaca_GFJM01.transdecoder.pep_id_GFJM01010281.1.p1                   -          Septin               PF00735.21  6.9e-125  414.2   0.1  6.9e-125  414.2   0.1   1.9   2   0   0   2   2   1   1 -
Agkistrodon_conanti_GJUI01.transdecoder.pep_id_GJUI01000405.1.p1                 -          Septin               PF00735.21  1.1e-124  413.6   0.1  1.1e-124  413.6   0.1   1.8   2   0   0   2   2   1   1 -
Agkistrodon_contortrix_contortrix_GDAY02_id_lcl|GDAY02002223.1_prot_JAV49209.1_1 -          Septin               PF00735.21  1.1e-124  413.6   0.1  1.1e-124  413.6   0.1   1.9   2   0   0   2   2   1   1 -
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01002263.1_prot_JAA95680.1_1                 -          Septin               PF00735.21  1.1e-124  413.6   0.1  1.1e-124  413.6   0.1   1.9   2   0   0   2   2   1   1 -
Hadrurus_spadix_GFAH01_id_lcl|GFAH01000586.1_prot_JAV47803.1_1                   -          Septin               PF00735.21  2.5e-124  412.3   1.0  3.8e-124  411.8   1.0   1.2   1   0   0   1   1   1   1 -
Urolepis_rufipes_GFPA01.transdecoder.pep_id_GFPA01000666.1.p1                    -          Septin               PF00735.21  6.5e-123  407.7   0.0  6.5e-123  407.7   0.0   1.8   2   0   0   2   2   1   1 -
Pteromalus_puparum_GECT01.transdecoder.pep_id_GECT01005080.1.p1                  -          Septin               PF00735.21    1e-122  407.1   0.0    1e-122  407.1   0.0   1.7   2   0   0   2   2   1   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01019009.1.p1              -          Septin               PF00735.21  1.4e-122  406.7   0.0  1.4e-122  406.7   0.0   1.9   1   1   0   2   2   2   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01019007.1.p1              -          Septin               PF00735.21  1.4e-122  406.6   0.0  1.4e-122  406.6   0.0   1.9   1   1   1   2   2   2   1 -
Phoneutria_nigriventer_GFUY01.transdecoder.pep_id_GFUY01019008.1.p1              -          Septin               PF00735.21  1.5e-122  406.5   0.0  1.5e-122  406.5   0.0   1.9   1   1   0   1   1   1   1 -
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01025017.1.p1                  -          Septin               PF00735.21  1.7e-122  406.4   0.0  1.7e-122  406.4   0.0   1.6   2   0   0   2   2   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01042236.1.p1                   -          Septin               PF00735.21  2.2e-122  406.0   0.0  2.2e-122  406.0   0.0   1.7   2   0   0   2   2   1   1 -
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01025016.1.p1                  -          Septin               PF00735.21  2.3e-122  405.9   0.0  2.3e-122  405.9   0.0   1.6   2   0   0   2   2   1   1 -
Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01025015.1.p1                  -          Septin               PF00735.21  2.3e-122  405.9   0.0  2.3e-122  405.9   0.0   1.6   2   0   0   2   2   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01004084.1.p1               -          Septin               PF00735.21  7.6e-122  404.2   0.0  7.6e-122  404.2   0.0   1.6   2   0   0   2   2   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01004090.1.p1               -          Septin               PF00735.21  7.6e-122  404.2   0.0  7.6e-122  404.2   0.0   1.6   2   0   0   2   2   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01004091.1.p1               -          Septin               PF00735.21  7.6e-122  404.2   0.0  7.6e-122  404.2   0.0   1.6   2   0   0   2   2   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01004092.1.p1               -          Septin               PF00735.21  7.6e-122  404.2   0.0  7.6e-122  404.2   0.0   1.6   2   0   0   2   2   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01004094.1.p1               -          Septin               PF00735.21  7.6e-122  404.2   0.0  7.6e-122  404.2   0.0   1.6   2   0   0   2   2   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01004096.1.p1               -          Septin               PF00735.21  7.6e-122  404.2   0.0  7.6e-122  404.2   0.0   1.6   2   0   0   2   2   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01004085.1.p1               -          Septin               PF00735.21  8.6e-122  404.0   0.0  8.6e-122  404.0   0.0   1.5   2   0   0   2   2   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01004086.1.p1               -          Septin               PF00735.21  8.6e-122  404.0   0.0  8.6e-122  404.0   0.0   1.5   2   0   0   2   2   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01004087.1.p1               -          Septin               PF00735.21  8.6e-122  404.0   0.0  8.6e-122  404.0   0.0   1.5   2   0   0   2   2   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01004093.1.p1               -          Septin               PF00735.21  8.6e-122  404.0   0.0  8.6e-122  404.0   0.0   1.5   2   0   0   2   2   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01004095.1.p1               -          Septin               PF00735.21  8.6e-122  404.0   0.0  8.6e-122  404.0   0.0   1.5   2   0   0   2   2   1   1 -
Microplitis_demolitor_GANH01.transdecoder.pep_id_GANH01004097.1.p1               -          Septin               PF00735.21  8.6e-122  404.0   0.0  8.6e-122  404.0   0.0   1.5   2   0   0   2   2   1   1 -
Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01012345.1.p1                  -          Septin               PF00735.21  9.8e-122  403.8   0.0  9.8e-122  403.8   0.0   1.5   2   0   0   2   2   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01034337.1.p1               -          Septin               PF00735.21  4.7e-117  388.5   0.0  6.1e-117  388.1   0.0   1.1   1   0   0   1   1   1   1 -
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01031657.1.p1                   -          Septin               PF00735.21  4.2e-116  385.4   0.0  4.8e-116  385.2   0.0   1.0   1   0   0   1   1   1   1 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01002229.1.p1        -          Septin               PF00735.21  1.3e-113  377.2   0.2  1.8e-113  376.7   0.2   1.2   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01016132.1.p1               -          Septin               PF00735.21  4.5e-112  372.1   2.1  5.3e-112  371.9   2.1   1.0   1   0   0   1   1   1   1 -
Boiga_irregularis_GBSH01_id_lcl|GBSH01002467.1_prot_JAG66559.1_1                 -          Septin               PF00735.21    2e-111  370.1   2.1  2.5e-111  369.7   2.1   1.1   1   0   0   1   1   1   1 -
Pseudagkistrodon_rudis_GDKV01.transdecoder.pep_id_GDKV01018206.1.p1              -          Septin               PF00735.21    2e-111  370.0   2.1  2.6e-111  369.6   2.1   1.1   1   0   0   1   1   1   1 -
Crotalus_horridus_GAAZ01_id_lcl|GAAZ01002264.1_prot_JAA95679.1_1                 -          Septin               PF00735.21  2.2e-111  369.9   2.1  2.8e-111  369.6   2.1   1.1   1   0   0   1   1   1   1 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01003108.1.p1        -          Septin               PF00735.21  1.7e-108  360.4   1.1  2.1e-108  360.1   1.1   1.1   1   0   0   1   1   1   1 -
Latrodectus_tredecimguttatus_GANL01.transdecoder.pep_id_GANL01002732.1.p1        -          Septin               PF00735.21  1.9e-108  360.3   1.1  2.5e-108  359.9   1.1   1.1   1   0   0   1   1   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01000161.1.p1               -          Septin               PF00735.21   1.7e-99  330.9   1.5   1.7e-99  330.9   1.5   1.6   2   0   0   2   2   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01052715.1.p1               -          Septin               PF00735.21   1.7e-99  330.9   1.5   1.7e-99  330.9   1.5   1.6   2   0   0   2   2   1   1 -
Bungarus_multicinctus_GIKH01.transdecoder.pep_id_GIKH01063729.1.p1               -          Septin               PF00735.21   1.9e-99  330.8   1.5   1.9e-99  330.8   1.5   1.6   2   0   0   2   2   1   1 -
