Hadrurus_spadix_GFAH01_id_lcl|GFAH01000031.1_prot_JAV48358.1_1	Hadrurus_spadix_GFAH01_id_lcl|GFAH01000031.1_prot_JAV48358.1_1
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023072.1.p1_rep13
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023072.1.p1_rep15
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023072.1.p1_rep17
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01000768.1.p1
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01000768.1.p1_rep2
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027111.1.p1_rep2
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01000768.1.p1_rep5
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01000768.1.p1_rep6
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01000768.1.p1_rep9
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023070.1.p1_rep15
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep15
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023072.1.p1_rep2
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep2
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023072.1.p1_rep6
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023072.1.p1_rep8
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep8
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023072.1.p1_rep10
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023072.1.p1_rep11
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023070.1.p1_rep11
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023072.1.p1_rep14
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01000768.1.p1_rep3
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027111.1.p1_rep3
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027111.1.p1_rep5
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027111.1.p1_rep9
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027111.1.p1_rep6
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027111.1.p1_rep12
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01000768.1.p1_rep12
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01000768.1.p1_rep10
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01000768.1.p1_rep15
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027111.1.p1
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027111.1.p1_rep8
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01000768.1.p1_rep8
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027111.1.p1_rep10
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep19
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027111.1.p1_rep11
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027111.1.p1_rep15
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027111.1.p1_rep17
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01000768.1.p1_rep17
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01027111.1.p1_rep18
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Diadromus_collaris_GAPR01.transdecoder.pep_id_GAPR01000768.1.p1_rep18
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01014714.1.p1_rep10
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01014714.1.p1
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01014714.1.p1_rep2
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01014714.1.p1_rep5
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01014714.1.p1_rep6
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01014714.1.p1_rep7
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01014714.1.p1_rep9
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01014714.1.p1_rep12
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01014714.1.p1_rep13
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01014714.1.p1_rep14
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Psyttalia_concolor_GCDX01.transdecoder.pep_id_GCDX01014714.1.p1_rep17
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023070.1.p1_rep19
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023070.1.p1
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023070.1.p1_rep17
Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023071.1.p1_rep13	Ampulex_compressa_GFCP01.transdecoder.pep_id_GFCP01023072.1.p1_rep19
GJDI01.1_id_MCL6775282.1	GJDI01.1_id_MCL6775282.1
GJDI01.1_id_MCL6775282.1	GJDI01.1_id_MCL6782695.1
GJDI01.1_id_MCL6775282.1	GJDI01.1_id_MCL6786436.1
GJDI01.1_id_MCL6778879.1_rep5	GJDI01.1_id_MCL6778879.1_rep5
GJDI01.1_id_MCL6778879.1_rep5	GJDI01.1_id_MCL6778879.1
GJDI01.1_id_MCL6778879.1_rep5	GJDI01.1_id_MCL6778879.1_rep3
GJDI01.1_id_MCL6778879.1_rep5	GJDI01.1_id_MCL6778879.1_rep4
GJDI01.1_id_MCL6778879.1_rep5	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_15719
GJDI01.1_id_MCL6778879.1_rep5	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_15719_rep5
GJDI01.1_id_MCL6778879.1_rep5	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_15719_rep6
GJDI01.1_id_MCL6778879.1_rep5	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_70867_rep6
GJDI01.1_id_MCL6778879.1_rep5	GIFC01P.1_id_MXV00730.1_rep5
GJDI01.1_id_MCL6778879.1_rep5	GKHW01.1_id_MDC7213540.1
GJDI01.1_id_MCL6778879.1_rep5	GKHW01.1_id_MDC7213540.1_rep4
GJDI01.1_id_MCL6778879.1_rep5	GKHW01.1_id_MDC7213540.1_rep5
GJDI01.1_id_MCL6778879.1_rep5	GEGO01P.1_id_JAR89735.1
GJDI01.1_id_MCL6778879.1_rep5	GEGO01P.1_id_JAR89735.1_rep4
GJDI01.1_id_MCL6778879.1_rep5	GEGO01P.1_id_JAR89735.1_rep5
GJDI01.1_id_MCL6778879.1_rep5	GIFC01P.1_id_MXV00730.1
GJDI01.1_id_MCL6778879.1_rep5	GIFC01P.1_id_MXV00730.1_rep4
GJDI01.1_id_MCL6784139.1	GJDI01.1_id_MCL6784139.1
GJDI01.1_id_MCL6784139.1_rep3	GJDI01.1_id_MCL6784139.1_rep3
GJDI01.1_id_MCL6784139.1_rep3	GJDI01.1_id_MCL6784139.1_rep2
GJDI01.1_id_MCL6786069.1	GJDI01.1_id_MCL6786069.1
GJDI01.1_id_MCL6786069.1	GJDI01.1_id_MCL6786069.1_rep5
GJDI01.1_id_MCL6786443.1_rep16	GJDI01.1_id_MCL6786443.1_rep16
GJDI01.1_id_MCL6786443.1_rep16	GJDI01.1_id_MCL6786443.1
GJDI01.1_id_MCL6786443.1_rep16	GJDI01.1_id_MCL6786443.1_rep2
GJDI01.1_id_MCL6786443.1_rep16	GJDI01.1_id_MCL6786443.1_rep3
GJDI01.1_id_MCL6786443.1_rep16	GJDI01.1_id_MCL6786443.1_rep5
GJDI01.1_id_MCL6786443.1_rep16	GJDI01.1_id_MCL6786443.1_rep6
GJDI01.1_id_MCL6786443.1_rep16	GJDI01.1_id_MCL6786443.1_rep10
GJDI01.1_id_MCL6786443.1_rep16	GJDI01.1_id_MCL6786443.1_rep13
GJDI01.1_id_MCL6786443.1_rep16	GJDI01.1_id_MCL6786443.1_rep15
GJDI01.1_id_MCL6786443.1_rep16	GJDI01.1_id_MCL6786443.1_rep19
GJDI01.1_id_MCL6786443.1_rep16	GJDI01.1_id_MCL6786443.1_rep23
GJDI01.1_id_MCL6794065.1	GJDI01.1_id_MCL6794065.1
GJDI01.1_id_MCL6794065.1	GJDI01.1_id_MCL6794401.1
GJDI01.1_id_MCL6794065.1	GJDI01.1_id_MCL6794602.1
GJDI01.1_id_MCL6794882.1_rep3	GJDI01.1_id_MCL6794882.1_rep3
GJDI01.1_id_MCL6794882.1_rep3	GJDI01.1_id_MCL6794882.1
GJDI01.1_id_MCL6794882.1_rep3	GJDI01.1_id_MCL6794882.1_rep2
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_10271	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_10271
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_10271	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_189774
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_22311	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_22311
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_22311	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_22311_rep5
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_22311	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_22311_rep6
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep15	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep15
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep15	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep15	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep2
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep15	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep4
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep15	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep5
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep15	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep6
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep15	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep10
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep15	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep12
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep15	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep13
Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep15	Trove_Mulenga_NCBI_Ambl-Am_AA_id_Trove_AA_39564_rep18
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6926581.1	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6926581.1
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6926581.1	GCA_013339745.2_BIME_Dsil_1.4_id_KAH7941211.1
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6926581.1	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6926582.1
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6926581.1	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6926582.1_rep2
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6926581.1	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6926582.1_rep7
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6926581.1	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6926582.1_rep16
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6926581.1	GCA_013339695.2_BIME_Rsan_1.4_id_KAH7973024.1
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep15	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep15
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep15	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep15	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep2
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep15	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep3
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep15	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep4
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep15	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep6
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep15	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep7
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep15	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep13
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep15	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep20
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep15	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929037.1_rep25
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929445.1_rep19	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929445.1_rep19
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929445.1_rep19	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929445.1
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929445.1_rep19	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929445.1_rep3
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929445.1_rep19	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929445.1_rep4
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929445.1_rep19	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929445.1_rep6
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929445.1_rep19	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929445.1_rep7
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929682.1	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929682.1
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929682.1	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929682.1_rep5
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929682.1	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6929682.1_rep6
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931702.1_rep11	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931702.1_rep11
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931702.1_rep11	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931702.1
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931702.1_rep11	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931702.1_rep2
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931702.1_rep11	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931702.1_rep3
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931702.1_rep11	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931702.1_rep4
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931702.1_rep11	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931702.1_rep6
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931702.1_rep11	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931702.1_rep7
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931702.1_rep11	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931702.1_rep21
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep2
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep4
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep5
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep9
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep24
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep25
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GBXQ01.1_id_GBXQ01009722.1.p1_rep9
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GBXQ01.1_id_GBXQ01009722.1.p1
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GBXQ01.1_id_GBXQ01009722.1.p1_rep2
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GBXQ01.1_id_GBXQ01009722.1.p1_rep3
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GBXQ01.1_id_GBXQ01009722.1.p1_rep4
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GBXQ01.1_id_GBXQ01009722.1.p1_rep5
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GBXQ01.1_id_GBXQ01009722.1.p1_rep6
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GBXQ01.1_id_GBXQ01009722.1.p1_rep7
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GBXQ01.1_id_GBXQ01009722.1.p1_rep10
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GBXQ01.1_id_GBXQ01009722.1.p1_rep18
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GBXQ01.1_id_GBXQ01009722.1.p1_rep19
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6931703.1_rep8	GBXQ01.1_id_GBXQ01009722.1.p1_rep22
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932403.1	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932403.1
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932403.1	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932403.1_rep3
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932403.1	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932403.1_rep15
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932403.1_rep6	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932403.1_rep6
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932403.1_rep6	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932403.1_rep2
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932403.1_rep6	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932403.1_rep5
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932403.1_rep6	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932403.1_rep10
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932403.1_rep6	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932403.1_rep24
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep3	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep3
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep3	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep3	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep2
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep3	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep4
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep3	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep5
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep3	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep7
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep3	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep8
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep3	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep13
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep3	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep16
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep3	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep19
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep3	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep21
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep3	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6932404.1_rep17
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6936707.1	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6936707.1
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6938951.1	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6938951.1
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6938954.1_rep4	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6938954.1_rep4
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6938954.1_rep4	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6938954.1
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6938954.1_rep4	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6938954.1_rep2
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6940004.1	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6940004.1
GCA_013339685.2_BIME_Hyas_1.3_id_KAH6942651.1_rep8	GCA_013339685.2_BIME_Hyas_1.3_id_KAH6942651.1_rep8
